index;course_title;views;last_viewed
2308;Instant harmonica - enjoy playing Silent Night tonight!;0;
2309;HARP&SOUL  |  Learn the Secrets of the Harmonica;0;
2310;Play Leyenda, Canarios, and Bach on Classical Guitar;0;
2311;Instant Harmonica - play the cool tune Dirty Old Town now!;0;
2312;Ultimate Beginner Guitar Guide - Both Acoustic & Electric ;0;
2313;Guitar Lessons : Rock Guitar in 1 Day!;0;
2314;Tenor Banjo;0;
2315;Introduction to Lead Guitar;0;
2316;Piano With Willie: Basics of Improvisation;0;
2317;Euphonium Pro Series - Fall in love with the Euphonium;0;
2318;Pure Rock Guitar : Play Like the Gods of Rock!;0;
2319;Master the French Horn: Intermediate Instruction Made Simple;0;
2320;Classical Guitar Technique: 80/20;0;
2321;Total beginner to intermediate guitar - Learn to play by ear;0;
2322;Aprende escalas y arpegios  Vol. I: Modo mayor;0;
2323;Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple;0;
2324;Ukulele lernen für Papas mit Bruder Jakob;0;
2325;Tin Whistle Básico;0;
2326;Leve a sua técnica de pedal duplo para um novo patamar;0;
2327;Sevillanas con Castañuelas - Baile y toque al mismo tiempo;0;
2328;見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ;0;
2329;【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座;0;
2330;Aprende a Tocar Teclado - Piano;0;
2331;Castañuelas por Sevillanas - Curso del toque de castañuelas;0;
2332;Aprende a tocar el acordeón de botones;0;
2333;Aprende a tocar Música Cristiana en el piano y teclado;0;
2334;Easy Guitar Songwriting And Harmony;0;
2335;How to play easy tunes on the harmonica - just the basics;0;
2336;Rhythm to Rock Drum Lessons 2;0;
2337;Instant Harmonica - play Over the Rainbow + Skye Boat now!;0;
2338;Bagpipe Instruction For Beginners;0;
2339;Flute Solos: Learn how to Perform Three Fun, Unique Pieces;0;
2340;Rhythm to Rock Drum Lessons 3;0;
2341;Guitar Lessons - Sweep Picking Arpeggio Essentials;0;
2342;Painless Piano!;0;
2343;Beginning Flute Lessons;0;
2344;Piano Lesson Variety;0;
2345;Pop and Jazz Keyboards and Harmony (beginner level);0;
2346;Starting to play the blues on your harmonica in easy steps ;0;
2347;Learn the Viola - Scales and Fundamentals;0;
2348;"Learn to Play 'Let It Snow on Piano""";0;
2349;Instant Harmonica - play the Irish anthem Danny Boy today!;0;
2350;Piano Building Blocks: Learn Chord Additions & Variations;0;
2351;Advanced Saxophone Studies - Learn to Master the Saxophone!;0;
2352;Killer Harmonica sounds using the tongue and bending notes ;0;
2353;Instant Harmonica - play When the Saints on harmonica now!;0;
2354;Strumming the Guitar - 5 Lessons on Strum Patterns;0;
2355;Learn Piano Online-Keys to the Keyboard;0;
2356;Ukulele Lessons For Beginners - Fast Track Your Learning;0;
2357;Blues Guitar Lessons - Ragtime Blues Guitar;0;
2358;Getting Started with Power Chords;0;
2359;Blues Master - Professional Techniques Piano Course;0;
2360;Drumming 101: The Essential Elements;0;
2361;Flute Lessons For Beginners;0;
2362;Guitar for Christmas!;0;
2363;Learn Piano Online-Nocturnal Piano Solo;0;
2364;Guitar Chords and Basic Strumming;0;
2365;Getting Started on the Acoustic Guitar;0;
2366;Learn Piano Online-In the Garden Piano Solo;0;
2367;Saxophone Essentials: Beginners Course;0;
2368;Learn To Play The Guitar In A Day;0;
2369;88 Logic - The Essential Guide To Learning Piano;0;
2370;Tuba Solos: Learn how to Perform Three Fun and Unique Pieces;0;
2371;Instant Harmonica - play Dylan's Like a Rolling Stone now!;0;
2372;Advanced Oboe Studies - Become a Master Oboist!​;0;
2373;Instant Harmonica - play 'I just called to say I love you';0;
2374;Jazz piano improvisation: The girl form Ipanema. Bossa nova;0;
2375;Drum Lessons For Beginners;0;
2376;Piano With Willie: Jazz Kids - Vol 3;0;
2377;Quick Piano Lessons - Tutorials for Drake's Greatest Hits;0;
2378;Bluegrass Guitar Essentials: Webisodes 13, 14, & 15;0;
2379;Guitar - Rock - Beginner with Marc Seal;0;
2380;Oboe Solos: Learn to Perform Three Fun, Unique Pieces!;0;
2381;Bluegrass Guitar Essentials: Webisodes 11 & 12;0;
2382;Advanced Horn Studies - Learn to Master the French Horn!​;0;
2383;Learn To Play Guitar Complete Beginners Quick Start;0;
2384;Piano With Willie: Jazz Kids - Vol 4;0;
2385;Instant Harmonica - play the old Popeye Spinach song now !;0;
2386;Piano With Willie: Jazz Kids - Vol 2;0;
2387;Practice guitar with no previous experience and become a pro;0;
2388;The Music Coach Online Spirit Drum Course;0;
2389;Make Electronic Music with the iPad;0;
2390;Learn Loreena McKennitt Songs-Quicklessons Piano Course;0;
2391;Guitar 201: Breakthroughs;0;
2392;Major Scales and Modes for Chromatic Harmonica;0;
2393;Play Guitar with Rhythm - 5 Easy Lessons;0;
2394;Coaching Bundle: Guitar for Music Educators: Part 1;0;
2395;Coaching Bundle: Guitar for Music Educators: Part 2;0;
2396;Ukulele 3:  Intermediate;0;
2397;"Beginners Guitar Course - 'Try it and love it method""";0;
2398;Coaching Course: Rhythm Instruction for Music Educators P1;0;
2399;Learn Pirates of the Caribbean by Ear on the Piano;0;
2400;Coaching Course: Rhythm Instruction for Music Educators P2;0;
2401;4 Week Rhythm Mastery;0;
2402;Tune that Sour Note on Your Piano;0;
2403;Learn Vikings Soundtracks on the Piano by Ear;0;
2404;Learn to Play Piano Like a Pro - Easy Piano Course 1;0;
2405;ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018;0;
2406;Instant Harmonica - play 12 bar blues Big Walter style now!;0;
2407;Fingerpicking Blues Guitar Lessons - Bottleneck Guitar;0;
2408;Spice up your playing with some easy Flamenco techniques! ;0;
2409;Beginners Guide to Playing Guitar - Step-by-step System;0;
2410;Guitar Kick Start;0;
2411;Instant Harmonica – play Beethoven’s Ode to Joy right now!;0;
2412;Funk Rhythm Guitar Techniques;0;
2413;Flamenco Guitar;0;
2414;Learn to play the Bouzouki - Greek Bouzouki Lessons;0;
2415;Guitar Looper Basic Training;0;
2416;Piano With Willie: Jazz Kids - Vol 1;0;
2417;Instant Harmonica - play the Drunken Sailor sea shanty now! ;0;
2418;Learn to Play Sweet Child of Mine;0;
2419;Bluegrass Guitar Essentials: Webisodes 1 & 2;0;
2420;Learn Monster GODJ;0;
2421;What you can learn before Piano Lessons;0;
2422;Learn to Play Tabla - The Indian drums;0;
2423;Gitarre spielen wie die Profis;0;
2424;Curso de piano 101 - Tocando partituras y acordes -;0;
2425;Sintetizadores e Síntese Subtrativa;0;
2426;Spielend Klavier lernen mit Freude und Erfolg;0;
2427;Curso de ejercicios técnicos al piano Vol.2;0;
2428;Curso de ejercicios técnicos al piano Vol.1;0;
2429;Aprende escalas y arpegios Vol.2 : Modo menor;0;
2430;Instant Harmonica - play Blowing in the Wind + Popeye theme!;0;
2431;Instant Harmonica - play jazzy Autumn Leaves now (part one);0;
2432;Trumpet Lessons For Beginners;0;
2433;Guitar - Rock - Beginner/Intermediate with Marc Seal;0;
2434;Learn to play in the Key of G on any Bluegrass Instrument;0;
2435;Beginner Guitar Method;0;
2436;How to Play Dan Fogelberg Songs on Guitar;0;
2437;Jews Harp - Advanced course;0;
2438;Instant Harmonica - play jazzy Autumn Leaves now (part two);0;
2439;Jazz Guitar Reharmonization for Autumn Leaves;0;
2440;Tenor Saxophone Lessons For Beginners;0;
2441;Mike G's Beginner Drum Course: Part 2;0;
2442;Instant Harmonica - play Summertime + Drunken Sailor now!;0;
2443;Add Slide To Your Guitar Playing;0;
2444;Piano With Willie: Piano Chords Vol. 2;0;
2445;Drum Lessons For Beginners;0;
2446;Classical Guitar Finger-Picking: Right Hand Arpeggios;0;
2447;Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle;0;
2448;Play tunes on harmonica and learn how to bend some notes;0;
2449;Instant Harmonica - play Yesterday + Scarborough Fair today!;0;
2450;Violin lessons for beginners;0;
2451;Old-Time Banjo for the Absolute Beginner;0;
2452;Learn Guitar The Easy Way, It's Faster;0;
2453;Learn Oud 2;0;
2454;The Essentials of Acoustic Guitar Strumming Patterns;0;
2455;Acoustic Guitar After The Basics;0;
2456;Bossa Nova - Guitar for Beginners;0;
2457;Piano With Willie: Piano Chords Vol. 1;0;
2458;Instant Harmonica - play Summertime in 8 fun & easy lessons;0;
2459;Learn to Play the Tuba: Beginner to Pro in Under Five Hours!;0;
2460;Play Autumn Leaves' falling notes on piano with no reading!;0;
2461;Learn Basics of South Indian Carnatic Flute - Level 2;0;
2462;A Year's Worth of Piano Lessons in One Weekend;0;
2463;Bones of the Blues - learn 4 cool tunes to expert level now!;0;
2464;GUITAR #1: Beginner Basics and Beyond;0;
2465;Pure Modal Magic: The Complete Guitar Modes Solution;0;
2466;Aprende diferentes ritmos con la guitarra rítmica;0;
2467;Aprender a tocar la batería sin salir de casa;0;
2468;Aprende a tocar el bajo eléctrico ;0;
2469;Aprende todos los secretos de la salsa para piano;0;
2470;Aprende a tocar ritmos latinos en el teclado;0;
2471;Ukulele lernen für Papas mit Aram sam sam;0;
2472;Aprende a tocar la trompeta;0;
2473;Curso de guitarra para principiantes.;0;
2474;Aprende a tocar Jazz y Ritmos Latinos en la guitarra;0;
2475;こどもギターレッスン　リトルギタリストⅢ（完結編）;0;
2476;Aprende a tocar la flauta dulce de forma sencilla y gradual;0;
2477;Aprende a tocar jazz, salsa y blues en el piano;0;
2478;Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours;0;
2479;Learning Dynamic Website Design - PHP MySQL and JavaScript;0;
2480;ChatBots: Messenger ChatBot with API.AI and Node.JS;0;
2481;Projects in HTML5;0;
2482;Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015;0;
2483;How To Make A Wordpress Website 2017 | Divi Theme Tutorial;0;
2484;Build Your Own Backend REST API using Django REST Framework;0;
2485;Angular and Firebase - Build a Web App with Typescript;0;
2486;Web Development Masterclass - Complete Certificate Course;0;
2487;Spring Boot Tutorial For Beginners;0;
2488;The Complete Bootstrap Masterclass Course - Build 4 Projects;0;
2489;Scaling Docker on AWS;0;
2490;Learn JavaScript for beginners;0;
2491;HTML Tutorial: HTML & CSS for Beginners;0;
2492;Learn by Doing: Vue JS 2.0 the Right Way;0;
2493;Learn Complete Web Development From Scratch;0;
2494;Introduction to Web Development: HTML;0;
2495;Web Site for Beginners - Learn Web Building like knitting;0;
2496;How To Make A Wordpress Website 2017 - Divi Theme Tutorial;0;
2497;Web Programming with Python;0;
2498;PHP Login and Registration System - Email Confirm Activation;0;
2499;PSD to Responsive HTML5: Beginner to Advanced;0;
2500;Ultimate Web Developer Course Build 10 Websites from Scratch;0;
2501;Rapid Website Design with Bootstrap;0;
2502;Build Enterprise Applications with Angular 2 (and Angular 4);0;
2503;Angular 4 (2+) Crash Course for Beginners;0;
2504;Accelerated JavaScript Training;0;
2505;Beginner API development in Node, Express, ES6, & MongoDB;0;
2506;React JS and Redux - Mastering Web Apps;0;
2507;Web Development w/ Google’s Go (golang) Programming Language;0;
2508;Git a Web Developer Job: Mastering the Modern Workflow;0;
2509;The Complete WordPress Website Business Course;0;
2510;The Complete HTML and CSS Course For Beginners;0;
2511;Learn  Bootstrap Development By Building 10 Projects;0;
2512;Advanced Javascript;0;
2513;Dissecting Ruby on Rails 5 - Become a Professional Developer;0;
2514;The Complete Wordpress Course - Build Your Own Website Today;0;
2515;JQuery Essentials core training for Dynamic Interactive web;0;
2516;Node.js: The Essentials + API Frameworks Express KOA Sails;0;
2517;The Complete PHP Bootcamp Course With Video Sharing Project;0;
2518;Build a Single Page Application with jQuery & AJAX;0;
2519;Practical CSS Website Development: Crash Course ;0;
2520;Successful website creation - everything you need to know;0;
2521;Start Writing JavaScript Today - Beginner JavaScript Course;0;
2522;HTML5 Essentials for Beginners;0;
2523;Code a personal splash page in 1 hour;0;
2524;Step-by-step HTML and CSS for Absolute Beginners;0;
2525;Angular 4 Development Decoded;0;
2526;Javascript ES6! A Complete Reference Guide to Javascript ES6;0;
2527;Reactive JS:  Are you ready for the next big paradigm shift?;0;
2528;Learn Python and Django: Payment Processing;0;
2529;Code your first Website using HTML & CSS: Project Learning;0;
2530;React.js: Building Production Ready Apps, Start to Finish;0;
2531;Learn Object Oriented Programming PHP fundamentals bootcamp;0;
2532;Javascript Intermediate level 2 - Mastering Functions;0;
2533;1 Hour CSS;0;
2534;Become a Full Stack Developer with Spring, AWS and Stripe;0;
2535;Complete JQuery And JQuery UI Course For Beginner;0;
2536;Learn JavaScript for Web Development;0;
2537;Complete AJAX Using Bootstrap, PHP From Basic To Advanced.;0;
2538;Complete Wordpress Theme Development Course;0;
2539;How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience;0;
2540;Build A Web App With Spring Framework and Angular 2;0;
2541;Projects in Laravel: Learn Laravel Building 10 Projects;0;
2542;Javascript Intermediate level 3 - JSON;0;
2543;Develop Your First App in an Hour;0;
2544;PHP: Ultimate guide to PHP for everyone;0;
2545;JavaScript DOM Dynamic Web interactive content Boot Camp;0;
2546;Master JavaScript Programming, 3 Projects Included !!;0;
2547;HTML CSS Learn to create a website from scratch;0;
2548;Complete Codeigniter: From Beginner to Advanced;0;
2549;HTML 5: How I made websites in HTML5;0;
2550;Build Responsive Website Using HTML5, CSS3, JS And Bootstrap;0;
2551;Complete React JS web developer with ES6 - Build 10 projects;0;
2552;Complete WordPress Theme Developer Course With Bootstrap;0;
2553;The Complete Ethical Hacking Course 2.0: Python & Kali Linux;0;
2554;Dynamic JavaScript Master Class AJAX JSON Simple APIs;0;
2555;Vue JS - Mastering Web Apps;0;
2556;Angular NgRx Store Masterclass - Covers Angular 4;0;
2557;JavaScript the Basics - JavaScript for Beginners;0;
2558;Complete E-Commerce Course - Java,Spring,Hibernate and MySQL;0;
2559;Learn SVG Animation - With HTML, CSS & Javascript;0;
2560;Build a Responsive Website with HTML5, CSS3 and Bootstrap 4;0;
2561;Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours;0;
2562;CSS Development (with CSS3!);0;
2563;Angular 2 & TypeScript Beginner Web Development;0;
2564;The Docker for DevOps course: From development to production;0;
2565;Beginner Full Stack Web Development: HTML, CSS, React & Node;0;
2566;Learn Angular 2 Development By Building 12 Apps;0;
2567;Server API Development in Swift, Kitura, & Bluemix;0;
2568;React VR - Creating Virtual Reality Apps;0;
2569;RxJs & Reactive Programming Angular Masterclass - Angular 4;0;
2570;Coding for Entrepreneurs: Learn Python, Django, and More.;0;
2571;React and Flux Web Development for Beginners;0;
2572;The Full Stack Web Development;0;
2573;Learn Nodejs by building 12 projects;0;
2574;How to Make an Online Portfolio Website from Scratch ;0;
2575;How To Make A Web Page With No Code;0;
2576;Spring Framework 4 And Dependency Injection For Beginners;0;
2577;Joomla 3 - The Basics;0;
2578;jQuery in Action: Build 8 jQuery Projects;0;
2579;Master WordPress Plugins: Shortcodes Ultimate - The Basics;0;
2580;ASP.NET C# - Enterprise Web Systems From Novice to Expert;0;
2581;Wordpress - Create an Outstanding Website in 2 hours;0;
2582;Complete Website & CMS in PHP & MySQL From Scratch!;0;
2583;The Complete Web Development Tutorial Using React and Redux;0;
2584;Create and Deploy a Web App in 3 Hours;0;
2585;HTML & CSS From Scratch in 30 Days;0;
2586;Getting Started with Craft CMS;0;
2587;JavaScript For Absolute Beginners - Level One;0;
2588;Effective Personal Website Building and Hosting;0;
2589;Web Design for Web Developers: Build Beautiful Websites!;0;
2590;Learn Rails: Quickly Code, Style and Launch 4 Web Apps;0;
2591;Getting Started with NodeJS for Beginners;0;
2592;Quickstart AngularJS;0;
2593;Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML;0;
2594;Learn Building Your Own Website Without Coding;0;
2595;Practical Guide to Web Development;0;
2596;The Complete HTML5 and CSS3 Course;0;
2597;HTML & CSS for beginners: Build 3 projects from scratch;0;
2598;Code a 'Coming Soon' Landing Page in Bootstrap 4;0;
2599;Introduction to Bootstrap 3;0;
2600;Master ExpressJS to Build Web Apps with NodeJS&JavaScript;0;
2601;Learn XML Crash Course: Discover Essential XML Fundamentals ;0;
2602;HTML5 CSS3 JQUERY Single Page Website Project from Scratch;0;
2603;Scrape Websites using PhantomJS and CasperJS;0;
2604;Amazon s3 Mastery - THE How-To' Guides For Amazon S3;0;
2605;HTML and CSS Crash Course for Beginners;0;
2606;EMMET Faster HTML & CSS workflow - Best Tool For Developers ;0;
2607;Introduction to Web Development;0;
2608;AngularJS For ASP.NET MVC Developers;0;
2609;Serverless Workflow Management with AWS Step Functions;0;
2610;How to set up a Web Server From Scratch to One Fully Managed;0;
